datetime,Tb,Act,mouse_id,source_file,Tb_slope,Tb_diff,HR_ratio,hour_sin,hour_cos,torpor_prob
2025-09-30 09:13:30,37.9,45.3298669158305,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.01818181818181844,0.07886932344763409,1.0,-0.6658816660008342,0.7460573750616996,1.0000000994736041e-07
2025-09-30 09:14:30,37.9,42.6129467663322,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.016666666666666902,0.07886932344763409,1.0,-0.6626200482157376,0.748955720789002,1.0000000994736041e-07
2025-09-30 09:14:30,37.3,37.085,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.06153846153846187,-0.5211306765523673,1.0,-0.6626200482157376,0.748955720789002,8.036632658796136e-07
2025-09-30 09:14:30,38.0,15.8,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.007142857142857244,0.1788693234476355,1.0,-0.6626200482157376,0.748955720789002,1.0000000994736041e-07
2025-09-30 09:14:30,38.1,31.6,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.0,0.27886932344763693,1.0,-0.6626200482157376,0.748955720789002,1.0000000994736041e-07
2025-09-30 09:15:30,38.0,41.6829467663322,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.006250000000000089,0.1788693234476355,1.0,-0.6593458151000688,0.7518398074789774,1.0000000994736041e-07
2025-09-30 09:15:30,38.2,36.7579467663322,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.005882352941176554,0.37886932344763835,1.0,-0.6593458151000688,0.7518398074789774,1.0000000994736041e-07
2025-09-30 09:15:30,37.3,28.105809838309,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.04444444444444468,-0.5211306765523673,1.0,-0.6593458151000688,0.7518398074789774,1.0000000994736041e-07
2025-09-30 09:15:30,38.0,56.080809838309,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.005263157894736917,0.1788693234476355,1.0,-0.6593458151000688,0.7518398074789774,1.0000000994736041e-07
2025-09-30 09:16:30,38.1,31.6219201494983,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.0,0.27886932344763693,1.0,-0.656059028990507,0.7547095802227721,1.0000000994736041e-07
2025-09-30 09:16:30,37.4,50.7198669158305,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.030000000000000072,-0.4211306765523659,1.0,-0.656059028990507,0.7547095802227721,1.0000000994736041e-07
2025-09-30 09:16:30,38.2,31.6,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.05,0.37886932344763835,1.0,-0.656059028990507,0.7547095802227721,1.0000000994736041e-07
2025-09-30 09:16:30,38.0,48.3519201494983,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.0,0.1788693234476355,1.0,-0.656059028990507,0.7547095802227721,1.0000000994736041e-07
2025-09-30 09:17:30,38.0,42.2858935326644,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.005000000000000071,0.1788693234476355,1.0,-0.6527597524627224,0.7575649843840495,1.0000000994736041e-07
2025-09-30 09:17:30,38.0,32.995,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.0,0.1788693234476355,1.0,-0.6527597524627224,0.7575649843840495,1.0000000994736041e-07
2025-09-30 09:17:30,38.1,6.32,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.0,0.27886932344763693,1.0,-0.6527597524627224,0.7575649843840495,1.0000000994736041e-07
2025-09-30 09:17:30,37.4,14.7539733831661,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.009999999999999787,-0.4211306765523659,1.0,-0.6527597524627224,0.7575649843840495,1.0000000994736041e-07
2025-09-30 09:18:30,38.1,29.0429467663322,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.009999999999999787,0.27886932344763693,1.0,-0.6494480483301835,0.760405965600031,1.0000000994736041e-07
2025-09-30 09:18:30,37.3,27.3137566046412,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.0,-0.5211306765523673,1.0,-0.6494480483301835,0.760405965600031,1.0000000994736041e-07
2025-09-30 09:18:30,38.1,32.53,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.005000000000000071,0.27886932344763693,1.0,-0.6494480483301835,0.760405965600031,1.0000000994736041e-07
2025-09-30 09:18:30,37.9,28.3597832214751,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.0,0.07886932344763409,1.0,-0.6494480483301835,0.760405965600031,1.0000000994736041e-07
2025-09-30 09:19:30,37.2,30.5539733831661,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.03499999999999979,-0.6211306765523616,1.0,-0.646123979642964,0.7632324697825288,1.0000000994736041e-07
2025-09-30 09:19:30,38.1,31.3679467663322,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.040000000000000216,0.27886932344763693,1.0,-0.646123979642964,0.7632324697825288,1.0000000994736041e-07
2025-09-30 09:19:30,38.0,30.1839733831661,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.0,0.1788693234476355,1.0,-0.646123979642964,0.7632324697825288,1.0000000994736041e-07
2025-09-30 09:19:30,38.0,31.4839733831661,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.005000000000000071,0.1788693234476355,1.0,-0.646123979642964,0.7632324697825288,1.0000000994736041e-07
2025-09-30 09:20:30,38.1,49.1797832214751,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.005000000000000071,0.27886932344763693,1.0,-0.6427876096865391,0.7660444431189782,1.0000000994736041e-07
2025-09-30 09:20:30,38.0,32.7037566046412,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.010000000000000142,0.1788693234476355,1.0,-0.6427876096865391,0.7660444431189782,1.0000000994736041e-07
2025-09-30 09:20:30,37.3,32.3408935326644,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.0,-0.5211306765523673,1.0,-0.6427876096865391,0.7660444431189782,1.0000000994736041e-07
2025-09-30 09:20:30,37.9,31.1569201494983,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.005000000000000071,0.07886932344763409,1.0,-0.6427876096865391,0.7660444431189782,1.0000000994736041e-07
2025-09-30 09:21:30,37.9,43.5429467663322,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.010000000000000142,0.07886932344763409,1.0,-0.6394390019805848,0.7688418320734595,1.0000000994736041e-07
2025-09-30 09:21:30,37.2,47.5598669158305,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.009999999999999787,-0.6211306765523616,1.0,-0.6394390019805848,0.7688418320734595,1.0000000994736041e-07
2025-09-30 09:21:30,38.1,30.0889733831661,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.005000000000000071,0.27886932344763693,1.0,-0.6394390019805848,0.7688418320734595,1.0000000994736041e-07
2025-09-30 09:21:30,38.1,22.12,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.005000000000000071,0.27886932344763693,1.0,-0.6394390019805848,0.7688418320734595,1.0000000994736041e-07
2025-09-30 09:22:30,38.0,50.225809838309,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.0,0.1788693234476355,1.0,-0.6360782202777638,0.7716245833877201,1.0000000994736041e-07
2025-09-30 09:22:30,38.0,25.745,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.0,0.1788693234476355,1.0,-0.6360782202777638,0.7716245833877201,1.0000000994736041e-07
2025-09-30 09:22:30,37.3,49.7898669158305,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.040000000000000216,-0.5211306765523673,1.0,-0.6360782202777638,0.7716245833877201,1.0000000994736041e-07
2025-09-30 09:22:30,37.9,40.71,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.025,0.07886932344763409,1.0,-0.6360782202777638,0.7716245833877201,1.0000000994736041e-07
2025-09-30 09:23:30,37.3,9.6179467663322,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.040000000000000216,-0.5211306765523673,1.0,-0.6327053285625162,0.7743926440821856,1.0000000994736041e-07
2025-09-30 09:23:30,38.1,35.7119201494983,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.040000000000000216,0.27886932344763693,1.0,-0.6327053285625162,0.7743926440821856,1.0000000994736041e-07
2025-09-30 09:23:30,38.0,47.7489733831661,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.005000000000000071,0.1788693234476355,1.0,-0.6327053285625162,0.7743926440821856,1.0000000994736041e-07
2025-09-30 09:23:30,38.1,47.0948669158305,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.010000000000000142,0.27886932344763693,1.0,-0.6327053285625162,0.7743926440821856,1.0000000994736041e-07
2025-09-30 09:24:30,38.1,42.510809838309,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.04499999999999993,0.27886932344763693,1.0,-0.6293203910498373,0.777145961456971,1.0000000994736041e-07
2025-09-30 09:24:30,38.3,31.4839733831661,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.009999999999999787,0.47886932344763267,1.0,-0.6293203910498373,0.777145961456971,1.0000000994736041e-07
2025-09-30 09:24:30,37.3,21.0739733831661,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.03500000000000014,-0.5211306765523673,1.0,-0.6293203910498373,0.777145961456971,1.0000000994736041e-07
2025-09-30 09:24:30,37.9,54.9989733831661,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.005000000000000071,0.07886932344763409,1.0,-0.6293203910498373,0.777145961456971,1.0000000994736041e-07
2025-09-30 09:25:30,38.1,40.9639733831661,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.0,0.27886932344763693,1.0,-0.6259234721840592,0.7798844830928817,1.0000000994736041e-07
2025-09-30 09:25:30,38.3,41.8939733831661,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.014999999999999857,0.47886932344763267,1.0,-0.6259234721840592,0.7798844830928817,1.0000000994736041e-07
2025-09-30 09:25:30,37.2,23.085809838309,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.004999999999999716,-0.6211306765523616,1.0,-0.6259234721840592,0.7798844830928817,1.0000000994736041e-07
2025-09-30 09:25:30,37.8,37.92,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.005000000000000071,-0.021130676552367333,1.0,-0.6259234721840592,0.7798844830928817,1.0000000994736041e-07
2025-09-30 09:26:30,38.1,37.585809838309,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.010000000000000142,0.27886932344763693,1.0,-0.6225146366376195,0.7826081568524139,1.0000000994736041e-07
2025-09-30 09:26:30,38.1,35.225,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.04499999999999993,0.27886932344763693,1.0,-0.6225146366376195,0.7826081568524139,1.0000000994736041e-07
2025-09-30 09:26:30,37.2,41.1377299878073,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.04499999999999993,-0.6211306765523616,1.0,-0.6225146366376195,0.7826081568524139,1.0000000994736041e-07
2025-09-30 09:26:30,37.9,32.065,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.010000000000000142,0.07886932344763409,1.0,-0.6225146366376195,0.7826081568524139,1.0000000994736041e-07
2025-09-30 09:27:30,38.0,27.0669201494983,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.0,0.1788693234476355,1.0,-0.6190939493098342,0.7853169308807448,1.0000000994736041e-07
2025-09-30 09:27:30,37.2,17.9139733831661,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.039999999999999855,-0.6211306765523616,1.0,-0.6190939493098342,0.7853169308807448,1.0000000994736041e-07
2025-09-30 09:27:30,37.9,51.7229467663322,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.030000000000000072,0.07886932344763409,1.0,-0.6190939493098342,0.7853169308807448,1.0000000994736041e-07
2025-09-30 09:27:30,38.1,30.5539733831661,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.010000000000000142,0.27886932344763693,1.0,-0.6190939493098342,0.7853169308807448,1.0000000994736041e-07
2025-09-30 09:28:30,37.2,41.7406767541395,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.004999999999999716,-0.6211306765523616,1.0,-0.6156614753256582,0.788010753606722,1.0000000994736041e-07
2025-09-30 09:28:30,38.1,30.4737566046412,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.0,0.27886932344763693,1.0,-0.6156614753256582,0.788010753606722,1.0000000994736041e-07
2025-09-30 09:28:30,38.2,35.8279467663322,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.010000000000000142,0.37886932344763835,1.0,-0.6156614753256582,0.788010753606722,1.0000000994736041e-07
2025-09-30 09:28:30,37.9,44.0437566046412,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.010000000000000142,0.07886932344763409,1.0,-0.6156614753256582,0.788010753606722,1.0000000994736041e-07
2025-09-30 09:29:30,37.9,21.2119201494983,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.010000000000000142,0.07886932344763409,1.0,-0.6122172800344494,0.7906895737438432,1.0000000994736041e-07
2025-09-30 09:29:30,38.0,37.4769201494983,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.014999999999999857,0.1788693234476355,1.0,-0.6122172800344494,0.7906895737438432,1.0000000994736041e-07
2025-09-30 09:29:30,38.1,19.5629467663322,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.040000000000000216,0.27886932344763693,1.0,-0.6122172800344494,0.7906895737438432,1.0000000994736041e-07
2025-09-30 09:29:30,37.3,48.5987566046412,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.030000000000000072,-0.5211306765523673,1.0,-0.6122172800344494,0.7906895737438432,1.0000000994736041e-07
2025-09-30 09:30:30,38.1,43.5787566046412,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.0,0.27886932344763693,1.0,-0.6087614290087207,0.7933533402912352,1.0000000994736041e-07
2025-09-30 09:30:30,37.3,29.37,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.05,-0.5211306765523673,1.0,-0.6087614290087207,0.7933533402912352,1.0000000994736041e-07
2025-09-30 09:30:30,38.0,60.8758935326644,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.039999999999999855,0.1788693234476355,1.0,-0.6087614290087207,0.7933533402912352,1.0000000994736041e-07
2025-09-30 09:30:30,38.1,34.7819201494983,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.015000000000000213,0.27886932344763693,1.0,-0.6087614290087207,0.7933533402912352,1.0000000994736041e-07
2025-09-30 09:31:30,37.2,32.2029467663322,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.04499999999999993,-0.6211306765523616,1.0,-0.6052939880428941,0.7960020025346222,1.0000000994736041e-07
2025-09-30 09:31:30,38.2,30.5539733831661,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.005000000000000071,0.37886932344763835,1.0,-0.6052939880428941,0.7960020025346222,1.0000000994736041e-07
2025-09-30 09:31:30,37.9,32.16,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.03499999999999979,0.07886932344763409,1.0,-0.6052939880428941,0.7960020025346222,1.0000000994736041e-07
2025-09-30 09:31:30,38.1,44.6247832214751,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.010000000000000142,0.27886932344763693,1.0,-0.6052939880428941,0.7960020025346222,1.0000000994736041e-07
2025-09-30 09:32:30,38.1,31.9489733831661,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.005000000000000071,0.27886932344763693,1.0,-0.6018150231520483,0.7986355100472928,1.0000000994736041e-07
2025-09-30 09:32:30,37.8,41.545,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.029999999999999714,-0.021130676552367333,1.0,-0.6018150231520483,0.7986355100472928,1.0000000994736041e-07
2025-09-30 09:32:30,38.2,32.4855930597841,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.015000000000000213,0.37886932344763835,1.0,-0.6018150231520483,0.7986355100472928,1.0000000994736041e-07
2025-09-30 09:32:30,37.2,20.0279467663322,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.04499999999999993,-0.6211306765523616,1.0,-0.6018150231520483,0.7986355100472928,1.0000000994736041e-07
2025-09-30 09:33:30,37.1,39.4529467663322,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.005000000000000071,-0.7211306765523631,1.0,-0.5983246005706588,0.8012538126910608,1.0000000994736041e-07
2025-09-30 09:33:30,38.2,20.390809838309,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.005000000000000071,0.37886932344763835,1.0,-0.5983246005706588,0.8012538126910608,1.0000000994736041e-07
2025-09-30 09:33:30,38.2,36.5039733831661,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.0,0.37886932344763835,1.0,-0.5983246005706588,0.8012538126910608,1.0000000994736041e-07
2025-09-30 09:33:30,38.0,22.2579467663322,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.005000000000000071,0.1788693234476355,1.0,-0.5983246005706588,0.8012538126910608,1.0000000994736041e-07
2025-09-30 09:34:30,37.1,29.7189733831661,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.039999999999999855,-0.7211306765523631,1.0,-0.5948227867513413,0.8038568606172173,1.0000000994736041e-07
2025-09-30 09:34:30,38.0,6.32,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.0,0.1788693234476355,1.0,-0.5948227867513413,0.8038568606172173,1.0000000994736041e-07
2025-09-30 09:34:30,38.2,26.21,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.005000000000000071,0.37886932344763835,1.0,-0.5948227867513413,0.8038568606172173,1.0000000994736041e-07
2025-09-30 09:34:30,38.1,23.085809838309,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.040000000000000216,0.27886932344763693,1.0,-0.5948227867513413,0.8038568606172173,1.0000000994736041e-07
2025-09-30 09:35:30,38.0,9.48,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.005000000000000071,0.1788693234476355,1.0,-0.5913096483635822,0.8064446042674827,1.0000000994736041e-07
2025-09-30 09:35:30,37.1,36.190809838309,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.009999999999999787,-0.7211306765523631,1.0,-0.5913096483635822,0.8064446042674827,1.0000000994736041e-07
2025-09-30 09:35:30,37.9,27.3939733831661,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.005000000000000071,0.07886932344763409,1.0,-0.5913096483635822,0.8064446042674827,1.0000000994736041e-07
2025-09-30 09:35:30,38.2,47.4,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.005000000000000071,0.37886932344763835,1.0,-0.5913096483635822,0.8064446042674827,1.0000000994736041e-07
2025-09-30 09:36:30,38.2,34.6439733831661,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.05,0.37886932344763835,1.0,-0.5877852522924732,0.8090169943749473,1.0000000994736041e-07
2025-09-30 09:36:30,38.0,15.2189733831661,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.010000000000000142,0.1788693234476355,1.0,-0.5877852522924732,0.8090169943749473,1.0000000994736041e-07
2025-09-30 09:36:30,37.1,18.3789733831661,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.039999999999999855,-0.7211306765523631,1.0,-0.5877852522924732,0.8090169943749473,1.0000000994736041e-07
2025-09-30 09:36:30,37.9,28.44,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.010000000000000142,0.07886932344763409,1.0,-0.5877852522924732,0.8090169943749473,1.0000000994736041e-07
2025-09-30 09:37:30,37.1,6.32,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.05,-0.7211306765523631,1.0,-0.5842496656374343,0.8115739819650123,2.018159361693948e-07
2025-09-30 09:37:30,38.1,25.28,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.015000000000000213,0.27886932344763693,1.0,-0.5842496656374343,0.8115739819650123,1.0000000994736041e-07
2025-09-30 09:37:30,38.0,29.0,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.010000000000000142,0.1788693234476355,1.0,-0.5842496656374343,0.8115739819650123,1.0000000994736041e-07
2025-09-30 09:37:30,38.1,25.745,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.04499999999999993,0.27886932344763693,1.0,-0.5842496656374343,0.8115739819650123,1.0000000994736041e-07
2025-09-30 09:38:30,37.1,21.5389733831661,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.0,-0.7211306765523631,1.0,-0.5807029557109398,0.8141155183563191,1.0000000994736041e-07
2025-09-30 09:38:30,38.1,28.5779467663322,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.005000000000000071,0.27886932344763693,1.0,-0.5807029557109398,0.8141155183563191,1.0000000994736041e-07
2025-09-30 09:38:30,37.9,55.1297832214751,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.015000000000000213,0.07886932344763409,1.0,-0.5807029557109398,0.8141155183563191,1.0000000994736041e-07
2025-09-30 09:38:30,38.0,18.96,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.0,0.1788693234476355,1.0,-0.5807029557109398,0.8141155183563191,1.0000000994736041e-07
2025-09-30 09:39:30,38.1,32.2029467663322,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.05,0.27886932344763693,1.0,-0.5771451900372335,0.8166415551616789,1.0000000994736041e-07
2025-09-30 09:39:30,37.9,41.6829467663322,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.005000000000000071,0.07886932344763409,1.0,-0.5771451900372335,0.8166415551616789,1.0000000994736041e-07
2025-09-30 09:39:30,37.8,32.625,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.020000000000000285,-0.021130676552367333,1.0,-0.5771451900372335,0.8166415551616789,1.0000000994736041e-07
2025-09-30 09:39:30,37.2,37.9419201494983,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.04499999999999993,-0.6211306765523616,1.0,-0.5771451900372335,0.8166415551616789,1.0000000994736041e-07
2025-09-30 09:40:30,38.0,17.230809838309,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.0,0.1788693234476355,1.0,-0.5735764363510462,0.8191520442889918,1.0000000994736041e-07
2025-09-30 09:40:30,37.7,10.875,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.030000000000000072,-0.12113067655236165,1.0,-0.5735764363510462,0.8191520442889918,1.0000000994736041e-07
2025-09-30 09:40:30,37.2,12.0589733831661,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.03499999999999979,-0.6211306765523616,1.0,-0.5735764363510462,0.8191520442889918,1.0000000994736041e-07
2025-09-30 09:40:30,38.1,51.1629467663322,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.005000000000000071,0.27886932344763693,1.0,-0.5735764363510462,0.8191520442889918,1.0000000994736041e-07
2025-09-30 09:41:30,37.1,28.44,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.05500000000000007,-0.7211306765523631,1.0,-0.5699967625963029,0.8216469379421637,5.668790897218357e-07
2025-09-30 09:41:30,38.0,15.8,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.0,0.1788693234476355,1.0,-0.5699967625963029,0.8216469379421637,1.0000000994736041e-07
2025-09-30 09:41:30,37.8,18.125,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.03499999999999979,-0.021130676552367333,1.0,-0.5699967625963029,0.8216469379421637,1.0000000994736041e-07
2025-09-30 09:41:30,37.9,17.4489733831661,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.0,0.07886932344763409,1.0,-0.5699967625963029,0.8216469379421637,1.0000000994736041e-07
2025-09-30 09:42:30,37.2,24.2339733831661,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.005000000000000071,-0.6211306765523616,1.0,-0.5664062369248329,0.8241261886220156,1.0000000994736041e-07
2025-09-30 09:42:30,37.8,29.870809838309,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.015000000000000213,-0.021130676552367333,1.0,-0.5664062369248329,0.8241261886220156,1.0000000994736041e-07
2025-09-30 09:42:30,37.7,32.625,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.014999999999999857,-0.12113067655236165,1.0,-0.5664062369248329,0.8241261886220156,1.0000000994736041e-07
2025-09-30 09:42:30,38.1,23.05,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,0.0,0.27886932344763693,1.0,-0.5664062369248329,0.8241261886220156,1.0000000994736041e-07
2025-09-30 09:43:30,37.0,50.3995664429502,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.005000000000000071,-0.8211306765523645,1.0,-0.5628049276950685,0.8265897491271886,1.0000000994736041e-07
2025-09-30 09:43:30,38.0,9.48,nan,20250930_A-batch SYNTHETIC TORPOR.xlsx,-0.005000000000000071,0.1788693234476355,1.0,-0.5628049276950685,0.8265897491271886,1.0000000994736041e-07
